shot_id_number,is_goal
1,0.6922846
8,0.42530364
17,0.41502178
20,0.27904725
22,0.6150062
33,0.64269316
34,0.5702014
35,0.574657
36,0.5844629
37,0.38839942
38,0.5813327
45,0.57132065
50,0.6247823
55,0.78955907
60,0.68861145
62,0.6696013
66,0.5755888
67,0.6182509
71,0.60320437
72,0.64502966
76,0.73081774
80,0.6291089
85,0.55295336
86,0.59207904
87,0.5955914
92,0.609273
95,0.5873107
97,0.61189467
104,0.43871498
113,0.6171341
122,0.0711208
123,0.53300357
126,0.5975392
133,0.3431579
134,0.62943584
141,0.589957
144,0.64256555
150,0.27440673
152,0.58874893
153,0.2594397
156,0.6182966
159,0.26533812
165,0.53581953
172,0.57497305
182,0.2292161
192,0.6294502
193,0.23857659
196,0.6909106
202,0.6315789
205,0.5931697
210,0.6489583
211,0.6196328
228,0.11717552
250,0.26127982
257,0.6307234
260,0.54600525
262,0.66904795
264,0.61478996
267,0.6587965
279,0.21886915
282,0.8007237
293,0.6087712
299,0.19410127
300,0.5363597
301,0.59291106
317,0.65663934
327,0.67307234
328,0.6607391
335,0.6263291
346,0.28199834
348,0.44666725
360,0.6658777
365,0.59467405
379,0.5944566
382,0.47993797
390,0.44092715
391,0.3382758
392,0.5724803
397,0.63178563
417,0.6849048
418,0.5988407
420,0.62021816
428,0.76488364
429,0.6376873
434,0.6297004
439,0.40573633
440,0.6085044
451,0.7062752
456,0.59622824
459,0.57152677
472,0.56582177
480,0.40539318
491,0.69570196
497,0.5613796
509,0.64426446
511,0.6135699
523,0.59160346
533,0.5960964
544,0.6197243
546,0.63180435
552,0.6434773
555,0.3740341
558,0.7180341
560,0.59411633
568,0.6015023
571,0.40654403
573,0.6037993
576,0.0645197
578,0.27578437
591,0.59299374
596,0.5756514
597,0.6185481
601,0.4717316
605,0.56426775
617,0.635774
625,0.74606216
628,0.7260293
634,0.5940142
646,0.570328
649,0.57309985
651,0.28579247
654,0.07367146
656,0.5494492
657,0.49124926
661,0.086998045
669,0.59814936
670,0.0995549
680,0.26205826
693,0.4164704
694,0.59751415
699,0.571602
711,0.61511004
715,0.6195898
718,0.6084553
722,0.605533
723,0.6256037
725,0.3344291
734,0.60943526
735,0.6158862
737,0.576823
746,0.6385007
747,0.57922846
764,0.62834674
766,0.667377
767,0.6011096
771,0.648466
773,0.624335
774,0.59178364
783,0.648155
784,0.6030619
789,0.6225002
792,0.5420137
804,0.6915288
809,0.72478503
812,0.7300538
813,0.6827481
817,0.5845892
818,0.5974223
820,0.61634374
825,0.66344434
826,0.62131333
829,0.63997304
833,0.5811522
855,0.59254044
859,0.25238323
862,0.56648576
870,0.6049408
876,0.6720121
880,0.5982834
886,0.0756852
889,0.21472853
891,0.5502616
897,0.09337634
902,0.6198069
903,0.50465107
908,0.6959426
909,0.5910365
920,0.73400307
922,0.5740538
924,0.5893419
932,0.5161911
934,0.6516468
937,0.72012913
938,0.4009183
941,0.63050485
943,0.628597
947,0.5696679
950,0.66702116
952,0.65706515
954,0.112947404
962,0.41531634
963,0.50174737
975,0.63488454
979,0.63889164
981,0.5532476
983,0.736341
985,0.3835355
989,0.5121879
995,0.6004431
998,0.6229656
1008,0.65262324
1019,0.28499722
1023,0.57817805
1026,0.63084483
1029,0.48417366
1034,0.60699797
1036,0.3940969
1038,0.69564426
1039,0.6216496
1044,0.5611613
1049,0.5848466
1051,0.588853
1052,0.6535097
1062,0.20848972
1064,0.5543498
1066,0.6059779
1087,0.6615335
1092,0.65686905
1094,0.2858237
1098,0.57297105
1099,0.6609162
1102,0.6124849
1103,0.59022945
1118,0.6202705
1131,0.6558664
1133,0.39098418
1135,0.068142414
1138,0.6030377
1139,0.27027047
1141,0.5958297
1142,0.6083652
1151,0.6778422
1152,0.615947
1155,0.48183036
1157,0.5431545
1165,0.64206654
1167,0.10923445
1172,0.48109186
1174,0.34635603
1178,0.606771
1180,0.58389986
1200,0.6178672
1202,0.6290628
1209,0.5694649
1227,0.5464026
1228,0.34146667
1229,0.6321495
1237,0.4035375
1241,0.55079454
1248,0.63767576
1256,0.48237604
1277,0.6351314
1279,0.6252477
1288,0.40875095
1290,0.63233685
1293,0.66346
1295,0.60367435
1308,0.6688745
1315,0.25405896
1319,0.39316177
1320,0.5641658
1321,0.5571774
1322,0.62708265
1331,0.64489627
1334,0.79725367
1343,0.71298397
1348,0.43238848
1349,0.6354103
1351,0.40172088
1373,0.46737355
1375,0.62141895
1380,0.38478374
1382,0.29782557
1385,0.60450125
1387,0.62637734
1394,0.6089419
1399,0.56546724
1403,0.07170987
1409,0.5729437
1413,0.72663504
1425,0.39174664
1428,0.6648613
1434,0.7062614
1444,0.06647003
1448,0.65062827
1461,0.57282627
1466,0.5687263
1476,0.6412665
1478,0.60865366
1485,0.6137452
1491,0.30297905
1494,0.46374214
1495,0.42041862
1500,0.41095507
1501,0.4951167
1503,0.6112547
1507,0.37884068
1511,0.40584004
1519,0.41962588
1524,0.5388691
1528,0.41483295
1529,0.30575812
1533,0.34654123
1538,0.04672116
1539,0.6404502
1545,0.57388043
1546,0.52491426
1550,0.69958425
1555,0.61956334
1556,0.70759344
1558,0.06804097
1559,0.375449
1561,0.5668043
1563,0.57457924
1565,0.5391476
1574,0.5829406
1581,0.40654403
1583,0.4016562
1591,0.5956353
1594,0.61198884
1605,0.6407336
1611,0.5913104
1614,0.59475136
1617,0.626012
1620,0.5955152
1626,0.59207904
1628,0.60387987
1630,0.49782884
1632,0.64095074
1634,0.54781836
1643,0.5292064
1651,0.5667569
1654,0.60573876
1655,0.653828
1658,0.7771927
1659,0.5577085
1665,0.64617586
1675,0.55101264
1680,0.0860883
1690,0.59298
1696,0.6219785
1714,0.43836427
1718,0.41397852
1721,0.61381817
1726,0.5385299
1728,0.5640199
1734,0.57196915
1735,0.6464182
1740,0.547246
1744,0.20153779
1747,0.596592
1752,0.7465248
1763,0.26276666
1764,0.62753177
1765,0.41606653
1769,0.5892416
1770,0.07297486
1785,0.4346791
1787,0.7022023
1788,0.35855573
1793,0.6041312
1794,0.45448208
1800,0.6312144
1812,0.6032406
1825,0.56120956
1826,0.25301397
1834,0.6989838
1843,0.67293173
1844,0.6916543
1848,0.60943526
1849,0.63809055
1860,0.53133583
1863,0.38802302
1875,0.59437966
1883,0.57944894
1890,0.60486776
1892,0.62053305
1893,0.5805067
1897,0.6384566
1905,0.57099944
1908,0.36305672
1931,0.35650176
1940,0.08065921
1943,0.5887725
1947,0.8413919
1965,0.4606815
1967,0.5512669
1968,0.51946104
1972,0.25537932
1982,0.6472081
1985,0.73033893
2005,0.5959164
2010,0.23396474
2021,0.6126478
2024,0.6088102
2027,0.7525172
2028,0.29629987
2035,0.7020272
2036,0.5960964
2043,0.59005916
2047,0.63128865
2049,0.60875046
2055,0.62889504
2065,0.5859741
2066,0.64162505
2070,0.59030545
2077,0.071582854
2081,0.67640305
2085,0.30367088
2089,0.34631264
2095,0.4451769
2097,0.4117639
2100,0.6109427
2108,0.49007177
2112,0.5375793
2113,0.50132525
2120,0.5926306
2121,0.7277578
2122,0.6440569
2139,0.5725794
2141,0.5945449
2144,0.53226763
2146,0.69648874
2148,0.7148713
2149,0.40735024
2157,0.70429087
2158,0.7398335
2159,0.6098465
2168,0.5753124
2176,0.42424417
2178,0.44373655
2181,0.6614374
2184,0.6563604
2187,0.57988733
2188,0.6076592
2190,0.59127206
2193,0.092471
2194,0.41095507
2197,0.58590317
2202,0.24787527
2204,0.44266224
2211,0.618507
2214,0.65188885
2215,0.30882782
2217,0.74590814
2222,0.5892316
2223,0.6109005
2226,0.58650213
2230,0.30425024
2233,0.70549566
2240,0.6921416
2246,0.7527266
2247,0.70074964
2250,0.56574994
2254,0.5564576
2257,0.051010072
2259,0.6153909
2262,0.6014366
2263,0.5761695
2266,0.7137475
2305,0.67363244
2310,0.63937926
2313,0.6384021
2319,0.6026149
2320,0.42709714
2341,0.590508
2345,0.63682675
2350,0.30402124
2356,0.6075759
2360,0.4302203
2370,0.5859443
2374,0.41446155
2384,0.62242246
2386,0.6306412
2397,0.55457795
2398,0.7486698
2411,0.64397776
2414,0.26270473
2435,0.2524866
2439,0.6766647
2446,0.2693118
2458,0.6109005
2465,0.718073
2466,0.5733175
2470,0.648051
2490,0.5465214
2495,0.45700192
2501,0.6033828
2507,0.56302506
2533,0.87308013
2537,0.578886
2538,0.6700714
2541,0.6512556
2542,0.2534768
2544,0.54345644
2554,0.62947655
2555,0.58624035
2565,0.5048661
2572,0.32920045
2573,0.58278644
2575,0.25875533
2586,0.583122
2588,0.5712322
2594,0.393959
2617,0.5885362
2618,0.5759307
2620,0.6259505
2623,0.1487692
2631,0.4207685
2640,0.58981276
2642,0.25489473
2647,0.32845914
2663,0.6004983
2664,0.613187
2676,0.5804961
2680,0.07173586
2681,0.54246604
2690,0.56520736
2691,0.606577
2693,0.5572971
2695,0.5355143
2704,0.76583046
2708,0.6376418
2709,0.14198619
2717,0.4049312
2718,0.78194964
2722,0.5740538
2728,0.6148824
2732,0.41397852
2743,0.5386046
2745,0.06543696
2752,0.55471146
2756,0.57975054
2757,0.42326736
2761,0.6409667
2769,0.60956883
2771,0.45535523
2773,0.40340257
2774,0.55153126
2776,0.6067499
2781,0.45075768
2793,0.6247692
2799,0.6444802
2800,0.6010298
2803,0.6428194
2811,0.56198364
2818,0.6196759
2824,0.4894899
2828,0.2379703
2829,0.5385299
2830,0.5602376
2842,0.42748886
2847,0.39098418
2848,0.61716247
2868,0.60388565
2870,0.6763613
2885,0.6504996
2886,0.62197584
2889,0.5589576
2902,0.17994785
2903,0.5722318
2904,0.28730685
2918,0.351852
2919,0.7188612
2922,0.54968303
2923,0.5740075
2931,0.6216259
2945,0.5630641
2946,0.55869186
2955,0.6047994
2957,0.3871615
2960,0.26050967
2963,0.7005142
2966,0.07189441
2972,0.57539546
2973,0.60897106
2974,0.55664426
2981,0.40061474
2982,0.58313006
2984,0.3383023
2998,0.59209615
3016,0.58389986
3021,0.60827756
3023,0.3128295
3025,0.5634463
3026,0.41062844
3029,0.5681343
3034,0.30297905
3037,0.6030116
3038,0.6112006
3040,0.6058246
3051,0.59291106
3062,0.6188536
3069,0.6246102
3071,0.6950664
3076,0.2119866
3079,0.59217983
3081,0.6020833
3082,0.41253608
3084,0.5651242
3091,0.67560315
3095,0.27452177
3098,0.64762545
3104,0.6102804
3105,0.60701156
3108,0.5655714
3114,0.41062844
3118,0.6168978
3122,0.59182394
3123,0.587383
3132,0.58963037
3138,0.5664635
3141,0.4117639
3156,0.31752908
3162,0.26656586
3167,0.71842134
3170,0.6429347
3171,0.6416261
3172,0.66641855
3176,0.07377517
3180,0.59000885
3189,0.57612085
3193,0.57239395
3198,0.61373127
3203,0.6677557
3205,0.56015515
3206,0.5787058
3215,0.56004095
3217,0.5731634
3222,0.28872526
3228,0.5918702
3229,0.72393936
3232,0.6926483
3233,0.5914258
3235,0.58282477
3238,0.5879581
3256,0.4117639
3264,0.61854875
