shot_id_number,is_goal
1,0.6438798
8,0.5321053
17,0.45561594
20,0.34961182
22,0.5911056
33,0.6265415
34,0.5901737
35,0.5204481
36,0.521919
37,0.43281323
38,0.6095331
45,0.53357255
50,0.64707255
55,0.70568705
60,0.6871351
62,0.60510737
66,0.5937858
67,0.60488087
71,0.60096216
72,0.65189433
76,0.6684884
80,0.6093855
85,0.5763547
86,0.60488087
87,0.5911056
92,0.6342436
95,0.59274846
97,0.60618854
104,0.43527645
113,0.586489
122,0.11339337
123,0.56010187
126,0.5941289
133,0.30273616
134,0.62442064
141,0.6056515
144,0.6316668
150,0.41209006
152,0.5538235
153,0.4152153
156,0.57715213
159,0.28971642
165,0.48792225
172,0.6031344
182,0.30847722
192,0.60577404
193,0.25791478
196,0.6184267
202,0.6131096
205,0.6133798
210,0.6578865
211,0.6277438
228,0.05273503
250,0.28971642
257,0.6193676
260,0.5883426
262,0.5833796
264,0.62856555
267,0.61657405
279,0.2798487
282,0.7892458
293,0.6227166
299,0.3297857
300,0.55726933
301,0.5928109
317,0.6850791
327,0.6627523
328,0.60125256
335,0.5204481
346,0.32372373
348,0.48312044
360,0.7403487
365,0.5806004
379,0.6092463
382,0.5180794
390,0.41070932
391,0.27230066
392,0.61728203
397,0.6171272
417,0.60968363
418,0.6207878
420,0.62370646
428,0.71665215
429,0.6244087
434,0.6079582
439,0.43281323
440,0.639271
451,0.6488488
456,0.5659665
459,0.58365655
472,0.577722
480,0.46731138
491,0.68220997
497,0.5602736
509,0.65189433
511,0.6675183
523,0.59169245
533,0.60096216
544,0.5204481
546,0.6316668
552,0.6737029
555,0.2975003
558,0.6509159
560,0.60860074
568,0.5942307
571,0.43281323
573,0.60488087
576,0.113278985
578,0.28971642
591,0.61134195
596,0.59089375
597,0.6137489
601,0.47643918
605,0.5887017
617,0.60125256
625,0.68472123
628,0.7462636
634,0.6031845
646,0.5778405
649,0.59170794
651,0.36658573
654,0.051638424
656,0.52435523
657,0.546597
661,0.15304452
669,0.593185
670,0.04968041
680,0.28488988
693,0.4699847
694,0.59134626
699,0.57188386
711,0.60096216
715,0.60577404
718,0.5972178
722,0.5972178
723,0.62405044
725,0.4964713
734,0.60577404
735,0.5204481
737,0.6027469
746,0.5972178
747,0.572533
764,0.62497735
766,0.6730805
767,0.6133798
771,0.6309799
773,0.5884682
774,0.57375216
783,0.6239051
784,0.57254994
789,0.6133798
792,0.62907225
804,0.6635301
809,0.6174575
812,0.66108227
813,0.6627523
817,0.58365655
818,0.6000653
820,0.61689645
825,0.6690871
826,0.63467944
829,0.647854
833,0.60551035
855,0.63289535
859,0.25791478
862,0.61758703
870,0.6172157
876,0.61803806
880,0.6315247
886,0.13617605
889,0.3062877
891,0.5204481
897,0.05000335
902,0.60993946
903,0.480658
908,0.61515814
909,0.5806004
920,0.6533638
922,0.5911056
924,0.57118875
932,0.5432817
934,0.6536896
937,0.6737186
938,0.4447521
941,0.6034655
943,0.5972178
947,0.58983475
950,0.6540578
952,0.6198436
954,0.05101186
962,0.4447521
963,0.5143392
975,0.61689645
979,0.61070436
981,0.5407417
983,0.70518374
985,0.43253356
989,0.53884447
995,0.5887017
998,0.5204481
1008,0.6056515
1019,0.31858963
1023,0.6133858
1026,0.6075245
1029,0.5008726
1034,0.6124909
1036,0.4699847
1038,0.6945218
1039,0.643744
1044,0.59274846
1049,0.5911056
1051,0.5865475
1052,0.6069844
1062,0.28971642
1064,0.39558476
1066,0.6098067
1087,0.6590885
1092,0.6420306
1094,0.3297965
1098,0.5901737
1099,0.67115784
1102,0.6228319
1103,0.6020172
1118,0.60577404
1131,0.62196326
1133,0.43281323
1135,0.050929725
1138,0.5204481
1139,0.28971642
1141,0.53883207
1142,0.63289535
1151,0.5513723
1152,0.5990939
1155,0.43842363
1157,0.4685365
1165,0.59328663
1167,0.08227235
1172,0.4931531
1174,0.30607963
1178,0.60488087
1180,0.5204481
1200,0.60096216
1202,0.6121334
1209,0.57927775
1227,0.5167605
1228,0.43281323
1229,0.6095331
1237,0.43281323
1241,0.5441295
1248,0.5993833
1256,0.52197516
1277,0.6421529
1279,0.6277466
1288,0.43281323
1290,0.5951218
1293,0.54344416
1295,0.6236714
1308,0.60823214
1315,0.25791478
1319,0.43281323
1320,0.5795835
1321,0.5729281
1322,0.5940745
1331,0.5911056
1334,0.6912154
1343,0.6713673
1348,0.35392582
1349,0.6025795
1351,0.4447521
1373,0.48662543
1375,0.61490464
1380,0.47503376
1382,0.31933743
1385,0.53883207
1387,0.62442064
1394,0.6403359
1399,0.5485632
1403,0.04931581
1409,0.58467054
1413,0.63786507
1425,0.43281323
1428,0.6077082
1434,0.6920378
1444,0.04797429
1448,0.6316668
1461,0.5901737
1466,0.56844234
1476,0.6610806
1478,0.6087614
1485,0.5967751
1491,0.28488988
1494,0.528082
1495,0.4447521
1500,0.43281323
1501,0.5008726
1503,0.6277466
1507,0.43281323
1511,0.55478024
1519,0.43281323
1524,0.546597
1528,0.43281323
1529,0.33070344
1533,0.3234352
1538,0.047421217
1539,0.64898336
1545,0.593185
1546,0.5204481
1550,0.64898336
1555,0.6303685
1556,0.66423285
1558,0.11339337
1559,0.46610272
1561,0.5778405
1563,0.58365655
1565,0.43325263
1574,0.6303956
1581,0.43281323
1583,0.5068048
1591,0.63898206
1594,0.5961962
1605,0.6107744
1611,0.5887017
1614,0.5945982
1617,0.5887017
1620,0.611826
1626,0.60488087
1628,0.60309356
1630,0.59896886
1632,0.6305704
1634,0.5729281
1643,0.5611564
1651,0.5829058
1654,0.6172157
1655,0.66340345
1658,0.64195836
1659,0.56333345
1665,0.64480543
1675,0.5734652
1680,0.048644125
1690,0.6031344
1696,0.58467054
1714,0.4876663
1718,0.43281323
1721,0.6203593
1726,0.5863102
1728,0.5917337
1734,0.6031344
1735,0.60546964
1740,0.59089375
1744,0.3297857
1747,0.6173039
1752,0.6981042
1763,0.27230066
1764,0.6260453
1765,0.4447521
1769,0.592641
1770,0.13617605
1785,0.5044236
1787,0.590291
1788,0.43281323
1793,0.6151583
1794,0.45561594
1800,0.6031344
1812,0.61412656
1825,0.5795835
1826,0.25791478
1834,0.6848432
1843,0.6852682
1844,0.6852682
1848,0.60577404
1849,0.5204481
1860,0.5204481
1863,0.43281323
1875,0.6140406
1883,0.61296797
1890,0.6146916
1892,0.6305473
1893,0.5887017
1897,0.5721884
1905,0.5901938
1908,0.3575722
1931,0.3575722
1940,0.04968041
1943,0.5941156
1947,0.78813803
1965,0.4790432
1967,0.593185
1968,0.593185
1972,0.25791478
1982,0.6309799
1985,0.6816292
2005,0.590291
2010,0.33070344
2021,0.59889555
2024,0.60488087
2027,0.7847206
2028,0.33853555
2035,0.6223532
2036,0.60096216
2043,0.58788574
2047,0.6133798
2049,0.65785766
2055,0.6189641
2065,0.59461546
2066,0.6429689
2070,0.5778405
2077,0.04797429
2081,0.6282476
2085,0.31761086
2089,0.31916946
2095,0.52125573
2097,0.43281323
2100,0.5979694
2108,0.5204481
2112,0.5233935
2113,0.42102695
2120,0.59274846
2121,0.6458192
2122,0.6184267
2139,0.61814505
2141,0.59896886
2144,0.50979555
2146,0.6229443
2148,0.69091153
2149,0.43281323
2157,0.66199327
2158,0.5689107
2159,0.60096216
2168,0.59496886
2176,0.4644925
2178,0.43281323
2181,0.66867256
2184,0.6198436
2187,0.58365655
2188,0.59514487
2190,0.60488087
2193,0.04797429
2194,0.43281323
2197,0.58365655
2202,0.25791478
2204,0.4209602
2211,0.6311143
2214,0.619295
2215,0.34095347
2217,0.70555896
2222,0.60460925
2223,0.60488087
2226,0.6133798
2230,0.29294962
2233,0.5737603
2240,0.56640553
2246,0.7289844
2247,0.6969086
2250,0.5903859
2254,0.5795835
2257,0.05223763
2259,0.5949162
2262,0.6001843
2263,0.57375216
2266,0.6135595
2305,0.6488184
2310,0.646966
2313,0.5204481
2319,0.5972178
2320,0.49097866
2341,0.54339105
2345,0.6662301
2350,0.30249572
2356,0.6079613
2360,0.5162362
2370,0.62013656
2374,0.43281323
2384,0.58707726
2386,0.62263405
2397,0.58467054
2398,0.6811676
2411,0.515139
2414,0.28488988
2435,0.25791478
2439,0.51799256
2446,0.25791478
2458,0.60488087
2465,0.6133841
2466,0.5887017
2470,0.6273467
2490,0.5484695
2495,0.4644925
2501,0.59074396
2507,0.5923178
2533,0.8613497
2537,0.6031344
2538,0.62770814
2541,0.6386575
2542,0.25791478
2544,0.5729281
2554,0.6090658
2555,0.60717016
2565,0.554462
2572,0.3158514
2573,0.5887017
2575,0.25181174
2586,0.5204481
2588,0.5863102
2594,0.43281323
2617,0.53856134
2618,0.5580987
2620,0.62847775
2623,0.04931581
2631,0.43281323
2640,0.6056515
2642,0.27230066
2647,0.3431245
2663,0.6121334
2664,0.60309356
2676,0.59461546
2680,0.11339337
2681,0.5911056
2690,0.57717717
2691,0.60798705
2693,0.5723226
2695,0.5204481
2704,0.711154
2708,0.66080135
2709,0.28441334
2717,0.43281323
2718,0.7435013
2722,0.593185
2728,0.64537334
2732,0.43281323
2743,0.49693143
2745,0.05273503
2752,0.5785173
2756,0.6052357
2757,0.45561594
2761,0.5204481
2769,0.59134626
2771,0.45561594
2773,0.52888036
2774,0.55239475
2776,0.6303685
2781,0.49346215
2793,0.6179149
2799,0.65535426
2800,0.5984424
2803,0.59274846
2811,0.59274846
2818,0.6095331
2824,0.5204481
2828,0.25791478
2829,0.5863102
2830,0.6031344
2842,0.4644925
2847,0.43281323
2848,0.62442064
2868,0.64997584
2870,0.6089911
2885,0.590291
2886,0.59118295
2889,0.5778405
2902,0.2810526
2903,0.6031344
2904,0.28488988
2918,0.34926957
2919,0.6504885
2922,0.5887017
2923,0.58788574
2931,0.5972178
2945,0.58778477
2946,0.58365655
2955,0.61814505
2957,0.43281323
2960,0.25545627
2963,0.6792563
2966,0.050929725
2972,0.58365655
2973,0.58971214
2974,0.5729281
2981,0.43281323
2982,0.61458033
2984,0.34307557
2998,0.6031845
3016,0.5204481
3021,0.61689645
3023,0.33199924
3025,0.5887017
3026,0.43281323
3029,0.58467054
3034,0.28488988
3037,0.607118
3038,0.61605406
3040,0.5942307
3051,0.5928109
3062,0.64997584
3069,0.62273717
3071,0.68442607
3076,0.28971642
3079,0.57977974
3081,0.59274846
3082,0.4943043
3084,0.57375216
3091,0.6138538
3095,0.28971642
3098,0.6269507
3104,0.62013656
3105,0.6435365
3108,0.59410346
3114,0.43281323
3118,0.5851487
3122,0.59274846
3123,0.5809792
3132,0.6056515
3138,0.5955224
3141,0.43281323
3156,0.2994696
3162,0.2611431
3167,0.65479225
3170,0.61216843
3171,0.6380451
3172,0.63944125
3176,0.04797429
3180,0.60798705
3189,0.58365655
3193,0.58365655
3198,0.590291
3203,0.58365655
3205,0.5618353
3206,0.5800319
3215,0.53804773
3217,0.58788574
3222,0.30273616
3228,0.5863102
3229,0.69713223
3232,0.64480543
3233,0.6053794
3235,0.6056515
3238,0.61605406
3256,0.43281323
3264,0.54005456
3265,0.6274225
3273,0.6396071
3275,0.5450892
3285,0.32927984
3289,0.77696747
3294,0.66484565
3306,0.6259706
3311,0.25791478
3315,0.611826
3318,0.5893895
3322,0.5391084
3324,0.5950904
3327,0.6057171
3334,0.54211134
3341,0.5901737
3345,0.5763547
3346,0.04797429
3352,0.58024454
3368,0.6303685
3369,0.6557555
3371,0.73462594
3372,0.60103536
3375,0.5887017
3384,0.6108631
3386,0.59508073
3387,0.6119573
3393,0.5874399
3406,0.36598843
3411,0.52888036
3412,0.4391271
3414,0.55802304
3417,0.337318
3420,0.25791478
3423,0.25791478
3436,0.57927775
3437,0.60096216
3438,0.43666154
3442,0.81931525
3443,0.59170794
3446,0.627961
3451,0.6337279
3461,0.5863102
3473,0.13617605
3477,0.59562135
3489,0.6844219
3491,0.63478124
3510,0.5812565
3515,0.57364035
3527,0.5617716
3530,0.43281323
3533,0.28488988
3540,0.6494899
3545,0.45561594
3553,0.61008716
3569,0.4447521
3582,0.5250534
3604,0.53884447
3605,0.6189641
3609,0.5778405
3616,0.5778405
3624,0.61581296
3628,0.43281323
3630,0.6230403
3641,0.60488087
3642,0.5928109
3648,0.66080135
3650,0.13617605
3651,0.55393934
3652,0.11339337
3660,0.58409595
3664,0.6033176
3670,0.5729281
3672,0.5863102
3680,0.43281323
3682,0.13617605
3685,0.5729281
3686,0.59274846
3689,0.6031344
3691,0.6358889
3696,0.25791478
3698,0.60693896
3705,0.60551035
3712,0.67185783
3713,0.60798705
3719,0.62238836
3721,0.75336164
3723,0.3505
3724,0.62238836
3725,0.5531225
3727,0.65507305
3733,0.51783144
3734,0.6015233
3736,0.5225388
3742,0.6488488
3761,0.60181224
3765,0.5204481
3770,0.6729708
3774,0.5818634
3777,0.6039779
3778,0.68340826
3780,0.6164352
3781,0.6163024
3783,0.5729281
3784,0.61689645
3788,0.59840417
3790,0.61250377
3794,0.6235422
3795,0.57375216
3796,0.61646485
3801,0.52758205
3802,0.6627523
3806,0.5901737
3808,0.59274846
3813,0.5887017
3814,0.64893985
3818,0.31858963
3824,0.6031344
3836,0.5664481
3853,0.55251014
3855,0.5972178
3858,0.43281323
3861,0.44362688
3866,0.5934181
3869,0.63514465
3870,0.5972178
3874,0.30951858
3876,0.6176513
3878,0.6056515
3884,0.5204481
3890,0.68676937
3900,0.07514429
3904,0.6648071
3906,0.6600393
3907,0.6219961
3908,0.66243285
3912,0.5479022
3913,0.43281323
3914,0.6316668
3918,0.04968041
3923,0.04797429
3924,0.64507866
3925,0.54344416
3927,0.58365655
3955,0.050929725
3964,0.46936435
3966,0.6180018
3969,0.4644925
3974,0.45561594
3976,0.5204481
3984,0.61458033
3991,0.66893214
3993,0.29437345
4009,0.5934805
4011,0.5911056
4016,0.6345371
4020,0.5450892
4024,0.739746
4033,0.68609524
4035,0.5778405
4041,0.5901938
4045,0.28971642
4052,0.4209602
4055,0.61211663
4056,0.58245033
4057,0.64224744
4067,0.18253857
4069,0.58778477
4077,0.60510737
4079,0.30273616
4094,0.64138854
4095,0.64138854
4096,0.53884447
4100,0.5450892
4119,0.61605406
4129,0.5901938
4130,0.5029032
4131,0.60551035
4132,0.50891376
4134,0.5092497
4135,0.6559324
4136,0.5008726
4137,0.12161273
4138,0.60772085
4143,0.58788574
4145,0.43868637
4148,0.60083914
4156,0.59414613
4163,0.6047782
4166,0.6254635
4169,0.39902753
4170,0.63289535
4174,0.5204481
4180,0.6051397
4190,0.61689645
4195,0.49256492
4199,0.04968041
4201,0.61708677
4203,0.6211053
4210,0.95400256
4211,0.60823214
4213,0.04797429
4225,0.6172157
4235,0.6198884
4236,0.58971214
4242,0.60860074
4244,0.5812565
4245,0.6121334
4250,0.6277466
4252,0.57717717
4254,0.5507137
4263,0.4447521
4264,0.53884447
4268,0.7051313
4270,0.5793547
4274,0.34442437
4282,0.25791478
4283,0.5490863
4291,0.61099005
4304,0.5901938
4306,0.6089911
4309,0.66108227
4310,0.61004865
4313,0.5478475
4314,0.59889555
4315,0.61689645
4321,0.68557036
4324,0.67424345
4325,0.61641204
4328,0.5518924
4329,0.7096658
4332,0.5863102
4337,0.4446079
4342,0.5828793
4344,0.5961008
4352,0.61792886
4355,0.6878662
4361,0.6722938
4366,0.65027285
4371,0.57977974
4372,0.6174575
4376,0.621449
4381,0.37823886
4384,0.61689645
4387,0.6173039
4389,0.6205279
4390,0.5574064
4405,0.54344416
4406,0.71062505
4407,0.28948206
4409,0.13617605
4410,0.25791478
4413,0.78825784
4424,0.6081553
4428,0.61458033
4434,0.6228752
4452,0.5725206
4458,0.668934
4460,0.67518675
4461,0.59514487
4470,0.43281323
4480,0.6273467
4496,0.11339337
4503,0.5348611
4507,0.6338872
4512,0.6079613
4518,0.43281323
4519,0.6444212
4522,0.5972178
4525,0.5972178
4537,0.60488087
4546,0.59508073
4547,0.13174862
4553,0.61296797
4556,0.6377573
4558,0.34701455
4563,0.6679291
4568,0.590291
4574,0.25791478
4578,0.5928109
4587,0.6052357
4592,0.5072249
4594,0.5204481
4610,0.6149286
4615,0.554462
4617,0.6107132
4619,0.6403736
4620,0.5487404
4625,0.3515846
4626,0.4447521
